# Observation File: observation_columnSpinup.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow depth [m]
# Region: surface domain
# Reduction: average
# Variable: snow-depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow density [kg/m^3]
# Region: surface domain
# Reduction: average
# Variable: snow-density
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation rate [m/d]
# Region: surface domain
# Reduction: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-subsurface_evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt rate [m/d]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m/d]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [mSWE/d]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow cumulation [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Reduction: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m/d]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Reduction: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: air temperature [K]
# Region: surface domain
# Reduction: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","snow depth [m]","snow density [kg/m^3]","evaporation rate [m/d]","evaporation cumulation [m3/d]","subsurface evaporation cumulation [m3/d]","discharge cumulation [mol/d]","surface-subsurface exchange cumulation [mol/d]","snowmelt rate [m/d]","snowmelt cumulation [m3/d]","rain [m/d]","rain cumulation [m3/d]","snow [mSWE/d]","snow cumulation [m3SWE/d]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m/d]","surface temperature [K]","air temperature [K]","thaw depth [m]","water table depth [m]","net runoff [mol/d]"
1.065000000000e+03,9.617940328654e+05,5.550294709472e+02,1.056657852761e+04,5.722038694986e-01,3.328131574505e+02,1.880770668166e-04,1.880770668166e-04,0.000000000000e+00,0.000000000000e+00,4.024745298082e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.069180558488e-03,1.069180558488e-03,5.548596034802e+04,1.000000000000e+00,0.000000000000e+00,2.693164424996e+02,2.621891784668e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.066000000000e+03,9.617905973549e+05,5.584649819612e+02,1.066208035032e+04,5.765967006743e-01,3.332574958421e+02,-1.760349289442e-04,-1.760349289442e-04,0.000000000000e+00,0.000000000000e+00,3.435511013914e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.542161163570e-03,1.542161163570e-03,5.548682456630e+04,1.000000000000e+00,0.000000000000e+00,2.694394851811e+02,2.636611938477e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.067000000000e+03,9.617875832573e+05,5.614790801362e+02,1.063721002944e+04,5.702650274661e-01,3.361684526362e+02,5.159926303378e-04,5.159926303378e-04,0.000000000000e+00,0.000000000000e+00,3.014098175095e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.593180881254e-05,6.593180881254e-05,5.548735725068e+04,1.000000000000e+00,0.000000000000e+00,2.695168432737e+02,2.643810729980e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.068000000000e+03,9.617848037019e+05,5.642586361054e+02,1.078351560930e+04,5.805626353278e-01,3.347473576852e+02,-2.144095451920e-04,-2.144095451920e-04,0.000000000000e+00,0.000000000000e+00,2.779555969186e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.422286473802e-03,2.422286473802e-03,5.548736894066e+04,1.000000000000e+00,0.000000000000e+00,2.695185524503e+02,2.638372192383e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.069000000000e+03,9.617826428048e+05,5.664195330077e+02,1.075503439838e+04,5.728511777086e-01,3.383577378572e+02,5.165214090036e-04,5.165214090036e-04,0.000000000000e+00,0.000000000000e+00,2.160896902239e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.341879473151e-06,3.341879473151e-06,5.548733680388e+04,1.000000000000e+00,0.000000000000e+00,2.695138481536e+02,2.649511718750e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.070000000000e+03,9.617806477114e+05,5.684146252483e+02,1.093205461461e+04,5.859825771372e-01,3.362124555354e+02,-4.205977902019e-04,-4.205977902019e-04,0.000000000000e+00,0.000000000000e+00,1.995092240632e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.765414751593e-03,2.765414751593e-03,5.548853907616e+04,1.000000000000e+00,0.000000000000e+00,2.696928997491e+02,2.664145202637e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.071000000000e+03,9.617806511158e+05,6.762913988765e+02,1.154139062906e+04,6.349702386937e-01,3.275297403225e+02,-1.622240935674e-03,-1.622240935674e-03,0.000000000000e+00,0.000000000000e+00,-3.403548940840e-03,0.000000000000e+00,0.000000000000e+00,1.943961331108e-03,1.943961331108e-03,9.334755304735e-03,9.334755304735e-03,5.549502217500e+04,1.000000000000e+00,0.000000000000e+00,2.707999666225e+02,2.685136108398e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.072000000000e+03,9.617794738354e+05,6.774686783217e+02,1.175050969675e+04,6.372112216190e-01,3.323089583577e+02,-3.541724041550e-04,-3.541724041550e-04,0.000000000000e+00,0.000000000000e+00,1.177279445153e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.425187583161e-03,3.425187583161e-03,5.549211029013e+04,1.000000000000e+00,0.000000000000e+00,2.702682436586e+02,2.653667297363e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.073000000000e+03,9.617776436674e+05,6.792988472948e+02,1.181128632477e+04,6.348589865666e-01,3.352828225303e+02,-1.299379796414e-04,-1.299379796414e-04,0.000000000000e+00,0.000000000000e+00,1.830168973107e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.763776347427e-04,9.763776347427e-04,5.548922027855e+04,1.000000000000e+00,0.000000000000e+00,2.697972621524e+02,2.633290710449e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.074000000000e+03,9.617754614346e+05,6.814810822301e+02,1.193021958148e+04,6.400126381928e-01,3.359503609033e+02,-3.707015630035e-05,-3.707015630035e-05,0.000000000000e+00,0.000000000000e+00,2.182234935284e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.118093757986e-03,2.118093757986e-03,5.548617345416e+04,1.000000000000e+00,0.000000000000e+00,2.693464217652e+02,2.591305847168e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.075000000000e+03,9.617725635899e+05,6.843789282495e+02,1.197974726878e+04,6.389452522883e-01,3.379492851730e+02,-1.352888676690e-05,-1.352888676690e-05,0.000000000000e+00,0.000000000000e+00,2.897846019376e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.050856096593e-04,9.050856096593e-04,5.547949208248e+04,1.000000000000e+00,0.000000000000e+00,2.684760711167e+02,2.555243835449e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.076000000000e+03,9.617693560967e+05,6.875864226000e+02,1.199542412586e+04,6.367314382908e-01,3.395798054579e+02,8.449626985748e-06,8.449626985748e-06,0.000000000000e+00,0.000000000000e+00,3.207494350508e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.984963508368e-04,2.984963508368e-04,5.547757374665e+04,1.000000000000e+00,0.000000000000e+00,2.682492855684e+02,2.554050903320e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.077000000000e+03,9.617661930592e+05,6.907494581843e+02,1.199795554778e+04,6.335801262299e-01,3.413532234530e+02,1.666035292805e-05,1.666035292805e-05,0.000000000000e+00,0.000000000000e+00,3.163035584310e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.014036259301e-05,7.014036259301e-05,5.547555989834e+04,1.000000000000e+00,0.000000000000e+00,2.680201985706e+02,2.563186645508e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.078000000000e+03,9.617627402362e+05,6.942022802849e+02,1.199802333682e+04,6.305955181091e-01,3.430237802207e+02,-2.914279582628e-06,-2.914279582628e-06,0.000000000000e+00,0.000000000000e+00,3.452822100617e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.172568870113e-05,3.172568870113e-05,5.546698936930e+04,1.000000000000e+00,0.000000000000e+00,2.671296039131e+02,2.518607025146e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.079000000000e+03,9.617590668190e+05,6.978756990981e+02,1.200549312980e+04,6.281559899412e-01,3.445871564723e+02,3.421744840400e-06,3.421744840400e-06,0.000000000000e+00,0.000000000000e+00,3.673418813229e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.486496825631e-04,1.486496825631e-04,5.546428410773e+04,1.000000000000e+00,0.000000000000e+00,2.668718454773e+02,2.517017669678e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.080000000000e+03,9.617556708804e+05,7.012716366322e+02,1.201845848146e+04,6.261630400715e-01,3.460414796849e+02,9.174850817563e-05,9.174850817563e-05,0.000000000000e+00,0.000000000000e+00,3.395937534106e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.156469901455e-04,3.156469901455e-04,5.546680849791e+04,1.000000000000e+00,0.000000000000e+00,2.671120581087e+02,2.552908630371e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.081000000000e+03,9.617526826936e+05,7.042598219705e+02,1.206246665988e+04,6.269280180274e-01,3.468729066848e+02,2.739654874651e-04,2.739654874651e-04,0.000000000000e+00,0.000000000000e+00,2.988185338238e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.059924442615e-03,1.059924442615e-03,5.546871015181e+04,1.000000000000e+00,0.000000000000e+00,2.672988402074e+02,2.569185485840e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.082000000000e+03,9.617499984794e+05,7.069440357748e+02,1.210196081046e+04,6.265173313429e-01,3.482334758979e+02,2.082671147225e-04,2.082671147225e-04,0.000000000000e+00,0.000000000000e+00,2.684213804351e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.182305603872e-04,9.182305603872e-04,5.546922972365e+04,1.000000000000e+00,0.000000000000e+00,2.673508009844e+02,2.581957092285e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.083000000000e+03,9.617473611225e+05,7.095813917878e+02,1.213417083043e+04,6.257070955610e-01,3.496443712065e+02,-7.154982788921e-07,-7.154982788921e-07,0.000000000000e+00,0.000000000000e+00,2.637356013001e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.999403661860e-04,5.999403661860e-04,5.546416559419e+04,1.000000000000e+00,0.000000000000e+00,2.668607673161e+02,2.573613586426e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.084000000000e+03,9.617446144368e+05,7.123280772051e+02,1.214279536954e+04,6.231552973170e-01,3.513423189836e+02,-8.808813322330e-06,-8.808813322330e-06,0.000000000000e+00,0.000000000000e+00,2.746685417326e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.570544176710e-04,1.570544176710e-04,5.546153964186e+04,1.000000000000e+00,0.000000000000e+00,2.666198375933e+02,2.571668090820e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.085000000000e+03,9.617420828649e+05,7.148596497534e+02,1.212277467913e+04,6.196737650620e-01,3.527075232000e+02,6.353382287688e-04,6.353382287688e-04,0.000000000000e+00,0.000000000000e+00,2.531572548240e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.581098013321e-04,2.581098013321e-04,5.546566190331e+04,1.000000000000e+00,0.000000000000e+00,2.670018935010e+02,2.598630981445e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.086000000000e+03,9.617398333109e+05,7.171092036609e+02,1.218541697890e+04,6.219330174806e-01,3.532397659693e+02,1.025458934693e-04,1.025458934693e-04,0.000000000000e+00,0.000000000000e+00,2.249553907528e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.230420610199e-03,1.230420610199e-03,5.546604418637e+04,1.000000000000e+00,0.000000000000e+00,2.670384211929e+02,2.613522033691e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.087000000000e+03,9.617375396489e+05,7.194028658983e+02,1.229651960325e+04,6.269560426953e-01,3.536474689700e+02,-2.796388740945e-05,-2.796388740945e-05,0.000000000000e+00,0.000000000000e+00,2.293662237364e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.001980213606e-03,2.001980213606e-03,5.545932248372e+04,1.000000000000e+00,0.000000000000e+00,2.664226247673e+02,2.565408935547e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.088000000000e+03,9.617351826893e+05,7.217598257152e+02,1.233258583214e+04,6.255570347700e-01,3.554742043652e+02,1.117489847744e-04,1.117489847744e-04,0.000000000000e+00,0.000000000000e+00,2.356959816921e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.597207966725e-04,7.597207966725e-04,5.545990783804e+04,1.000000000000e+00,0.000000000000e+00,2.664741630391e+02,2.556069793701e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.089000000000e+03,9.617328807227e+05,7.240617923900e+02,1.235440593996e+04,6.245662919096e-01,3.566890253306e+02,9.285178845368e-05,9.285178845368e-05,0.000000000000e+00,0.000000000000e+00,2.301966674825e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.994042475559e-04,4.994042475559e-04,5.545664327005e+04,1.000000000000e+00,0.000000000000e+00,2.661912920343e+02,2.533335876465e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.090000000000e+03,9.617303950717e+05,7.265474433866e+02,1.236852054041e+04,6.227668901289e-01,3.582003977680e+02,-1.854353663572e-06,-1.854353663572e-06,0.000000000000e+00,0.000000000000e+00,2.485650996625e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.975515306147e-04,2.975515306147e-04,5.544548362047e+04,1.000000000000e+00,0.000000000000e+00,2.652977257039e+02,2.529045410156e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.091000000000e+03,9.617278027777e+05,7.291397377640e+02,1.236789321314e+04,6.199979700728e-01,3.597629598073e+02,7.827879128557e-05,7.827879128557e-05,0.000000000000e+00,0.000000000000e+00,2.592294377379e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.523582583822e-05,5.523582583822e-05,5.544839908690e+04,1.000000000000e+00,0.000000000000e+00,2.655213709389e+02,2.542665710449e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.092000000000e+03,9.617254636386e+05,7.314788769486e+02,1.233320337249e+04,6.156450950746e-01,3.612688558487e+02,6.404804887000e-04,6.404804887000e-04,0.000000000000e+00,0.000000000000e+00,2.339139184611e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.574618142125e-06,1.574618142125e-06,5.545171029280e+04,1.000000000000e+00,0.000000000000e+00,2.657833921502e+02,2.553219299316e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.093000000000e+03,9.617233739901e+05,7.335685243668e+02,1.228436912355e+04,6.106633025646e-01,3.627525941574e+02,9.014264044676e-04,9.014264044676e-04,0.000000000000e+00,0.000000000000e+00,2.089647418176e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.724331817921e-06,7.724331817921e-06,5.545497434734e+04,1.000000000000e+00,0.000000000000e+00,2.660507874696e+02,2.592121582031e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.094000000000e+03,9.617214881667e+05,7.354543495441e+02,1.221345140074e+04,6.046627302143e-01,3.642318817711e+02,1.284148581927e-03,1.284148581927e-03,0.000000000000e+00,0.000000000000e+00,1.885825177274e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.894291074001e-06,1.894291074001e-06,5.545583519056e+04,1.000000000000e+00,0.000000000000e+00,2.661229253392e+02,2.586478576660e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.095000000000e+03,9.617197224547e+05,7.372200622937e+02,1.213296831663e+04,5.982694782995e-01,3.656947510404e+02,1.453435029126e-03,1.453435029126e-03,0.000000000000e+00,0.000000000000e+00,1.765712749619e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.545637650521e+04,1.000000000000e+00,0.000000000000e+00,2.661686487284e+02,2.591310424805e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.096000000000e+03,9.617180641957e+05,7.388783222449e+02,1.204067292744e+04,5.913704735556e-01,3.671408982095e+02,1.672118869053e-03,1.672118869053e-03,0.000000000000e+00,0.000000000000e+00,1.658259951147e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.397771571907e-06,4.397771571907e-06,5.545725335912e+04,1.000000000000e+00,0.000000000000e+00,2.662433216984e+02,2.601527099609e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.097000000000e+03,9.617165089898e+05,7.404335280067e+02,1.199044171007e+04,5.866832275177e-01,3.685253861829e+02,9.807144279522e-04,9.807144279522e-04,0.000000000000e+00,0.000000000000e+00,1.555205761835e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.209456629187e-05,7.209456629187e-05,5.545798675388e+04,1.000000000000e+00,0.000000000000e+00,2.663063670549e+02,2.613764648438e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.098000000000e+03,9.617150114087e+05,7.419311088954e+02,1.194393024391e+04,5.821867081232e-01,3.699367113071e+02,8.786370353272e-04,8.786370353272e-04,0.000000000000e+00,0.000000000000e+00,1.497580888720e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.321026376708e-05,4.321026376708e-05,5.545714924225e+04,1.000000000000e+00,0.000000000000e+00,2.662344139261e+02,2.595502319336e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.099000000000e+03,9.617135762614e+05,7.433662565275e+02,1.193146862964e+04,5.795097916234e-01,3.712506593905e+02,3.695190015967e-04,3.695190015967e-04,0.000000000000e+00,0.000000000000e+00,1.435147632086e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.406749331023e-04,1.406749331023e-04,5.545821558413e+04,1.000000000000e+00,0.000000000000e+00,2.663261491610e+02,2.624216918945e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.100000000000e+03,9.617122026535e+05,7.447398638881e+02,1.189500048803e+04,5.756388295394e-01,3.726079014356e+02,7.626853409397e-04,7.626853409397e-04,0.000000000000e+00,0.000000000000e+00,1.373607360590e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.068691413364e-04,1.068691413364e-04,5.545775981747e+04,1.000000000000e+00,0.000000000000e+00,2.662867985306e+02,2.609259033203e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.101000000000e+03,9.617108577736e+05,7.460847433427e+02,1.192698881207e+04,5.760458738096e-01,3.733496185906e+02,3.101902871879e-04,3.101902871879e-04,0.000000000000e+00,0.000000000000e+00,1.344879454624e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.891179542614e-04,8.891179542614e-04,5.545721164608e+04,1.000000000000e+00,0.000000000000e+00,2.662397491102e+02,2.619717712402e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.102000000000e+03,9.617094002226e+05,7.475422955813e+02,1.200911656863e+04,5.793159418487e-01,3.738518361902e+02,-3.970443708610e-05,-3.970443708610e-05,0.000000000000e+00,0.000000000000e+00,1.457552238638e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.472116985113e-03,1.472116985113e-03,5.544929932082e+04,1.000000000000e+00,0.000000000000e+00,2.655917281087e+02,2.613790283203e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.103000000000e+03,9.617076637360e+05,7.492787822366e+02,1.204173152650e+04,5.790438828121e-01,3.751196198026e+02,-7.430480643213e-06,-7.430480643213e-06,0.000000000000e+00,0.000000000000e+00,1.736486655260e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.249621092635e-04,6.249621092635e-04,5.543801641862e+04,1.000000000000e+00,0.000000000000e+00,2.647517632304e+02,2.564465942383e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.104000000000e+03,9.617057176950e+05,7.512248231248e+02,1.205190204012e+04,5.775894637682e-01,3.764316289914e+02,-5.544958879674e-06,-5.544958879674e-06,0.000000000000e+00,0.000000000000e+00,1.946040888217e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.066765682096e-04,2.066765682096e-04,5.543068219271e+04,1.000000000000e+00,0.000000000000e+00,2.642482832938e+02,2.558608398438e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.105000000000e+03,9.617036901826e+05,7.532523355007e+02,1.208783077243e+04,5.780086759407e-01,3.772901052288e+02,6.550084183261e-06,6.550084183261e-06,0.000000000000e+00,0.000000000000e+00,2.027512375833e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.605621774070e-04,6.605621774070e-04,5.542919846116e+04,1.000000000000e+00,0.000000000000e+00,2.641499262147e+02,2.547452697754e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.106000000000e+03,9.617017202065e+05,7.552223115849e+02,1.212513708453e+04,5.781929692468e-01,3.783376299941e+02,2.719179561760e-05,2.719179561760e-05,0.000000000000e+00,0.000000000000e+00,1.969976084286e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.023954693874e-04,7.023954693874e-04,5.542865137424e+04,1.000000000000e+00,0.000000000000e+00,2.641139375265e+02,2.557597656250e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.107000000000e+03,9.616997960112e+05,7.571465075071e+02,1.215431201410e+04,5.780040606408e-01,3.794021025280e+02,7.643841815432e-06,7.643841815432e-06,0.000000000000e+00,0.000000000000e+00,1.924195922192e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.514421397512e-04,5.514421397512e-04,5.542424148000e+04,1.000000000000e+00,0.000000000000e+00,2.638290970950e+02,2.555401611328e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.108000000000e+03,9.616978741341e+05,7.590683848835e+02,1.216432727572e+04,5.764959070354e-01,3.807047863695e+02,4.290775825642e-05,4.290775825642e-05,0.000000000000e+00,0.000000000000e+00,1.921877376407e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.217029467011e-04,2.217029467011e-04,5.542472294896e+04,1.000000000000e+00,0.000000000000e+00,2.638597539692e+02,2.553925170898e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.109000000000e+03,9.616960082979e+05,7.609342210673e+02,1.217368795865e+04,5.752156204523e-01,3.818827314356e+02,9.922357148945e-06,9.922357148945e-06,0.000000000000e+00,0.000000000000e+00,1.865836183780e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.000837090010e-04,2.000837090010e-04,5.541935592277e+04,1.000000000000e+00,0.000000000000e+00,2.635237773598e+02,2.566464538574e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
1.110000000000e+03,9.616941116702e+05,7.628308486147e+02,1.218822526791e+04,5.741560690438e-01,3.830539047655e+02,-2.169358761376e-06,-2.169358761376e-06,0.000000000000e+00,0.000000000000e+00,1.896627547423e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.656434350490e-04,2.656434350490e-04,5.541797071210e+04,1.000000000000e+00,0.000000000000e+00,2.634390433838e+02,2.568657531738e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
